          current_epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                0.64512,                 1.1407,                0.56872,                 1.1512,                 0.9062,                0.81272,                 0.8562,                0.72008,                0.90716,                0.81358,                0.85853,                0.70569,                0.65476,                 1.3631,                0.66527,                 1.0929,               0.001307,               0.001307,               0.001307
                     72,                0.63094,                 1.1072,                0.55229,                   1.15,                0.90203,                 0.8225,                0.86144,                0.72368,                0.90132,                0.82384,                0.86226,                0.71856,                0.67537,                 1.3528,                0.66033,                 1.0917,              0.0012971,              0.0012971,              0.0012971
                     73,                0.63993,                 1.1118,                0.55632,                 1.1507,                0.90782,                0.81353,                0.85548,                0.72612,                 0.9012,                0.82047,                0.85906,                0.71419,                0.63423,                 1.3473,                0.65735,                 1.0704,              0.0012872,              0.0012872,              0.0012872
                     74,                 0.6249,                 1.1139,                0.55543,                 1.1428,                0.90275,                0.80312,                0.84944,                0.71154,                0.89677,                0.80618,                0.85395,                0.70409,                0.65671,                 1.4079,                0.69549,                 1.0787,              0.0012773,              0.0012773,              0.0012773
                     75,                0.63478,                 1.0947,                0.54929,                 1.1464,                0.89845,                0.81335,                0.84681,                0.71674,                0.90011,                 0.8196,                0.85523,                0.70765,                0.65513,                 1.4041,                 0.6797,                 1.0838,              0.0012674,              0.0012674,              0.0012674
                     76,                0.62907,                 1.1166,                0.55473,                 1.1436,                0.89914,                 0.8222,                0.85282,                0.72099,                0.89555,                0.82914,                0.85804,                0.71422,                0.66939,                 1.4022,                0.65817,                 1.1083,              0.0012575,              0.0012575,              0.0012575
                     77,                0.63317,                 1.0952,                0.55349,                 1.1523,                0.89385,                0.81613,                 0.8482,                0.71863,                 0.8902,                0.83001,                0.85632,                0.71581,                 0.6473,                 1.3427,                0.67697,                 1.0775,              0.0012476,              0.0012476,              0.0012476
                     78,                0.62519,                 1.0992,                0.54387,                 1.1407,                0.92285,                0.80919,                0.85249,                0.72161,                0.92464,                0.81093,                0.85651,                0.71523,                0.63762,                 1.3933,                0.66634,                 1.0602,              0.0012377,              0.0012377,              0.0012377
                     79,                0.62698,                 1.0663,                0.53937,                 1.1402,                0.90497,                0.80944,                0.85973,                0.73125,                0.89483,                0.82307,                0.86511,                0.71968,                0.62835,                 1.3501,                0.66842,                 1.0476,              0.0012278,              0.0012278,              0.0012278
                     80,                0.61936,                 1.0896,                0.54246,                  1.135,                0.89451,                0.82134,                0.85478,                0.72474,                0.89421,                0.82106,                0.85577,                0.71036,                0.65214,                 1.4211,                0.67802,                 1.0883,              0.0012179,              0.0012179,              0.0012179
