                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 1.8563,                0.96069,                  1.204,                0.83713,                0.81929,                 0.8422,                0.43456,                 1.9482,                 0.9303,                 1.1694,               0.005644,               0.005644,               0.005644
                     91,                   1.86,                0.95321,                 1.2066,                0.82134,                0.80029,                0.83379,                0.42892,                 1.9725,                0.94647,                  1.167,              0.0055945,              0.0055945,              0.0055945
                     92,                  1.859,                0.96269,                 1.2085,                0.83893,                0.81779,                0.85023,                0.43978,                 1.9236,                0.92357,                 1.1597,               0.005545,               0.005545,               0.005545
                     93,                 1.8476,                0.94759,                 1.2002,                0.82455,                0.81782,                0.84111,                0.43708,                 1.9499,                0.91888,                 1.1645,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.8481,                0.94875,                 1.2051,                0.82352,                0.82575,                0.84605,                0.43831,                 1.9466,                0.92042,                  1.162,               0.005446,               0.005446,               0.005446
                     95,                 1.8559,                 0.9525,                 1.2071,                0.83085,                0.82177,                0.84117,                0.43672,                 1.9478,                0.92755,                  1.164,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.8452,                 0.9473,                    1.2,                0.83995,                0.82518,                0.85847,                0.44327,                 1.9289,                0.92264,                 1.1578,               0.005347,               0.005347,               0.005347
                     97,                  1.842,                0.95346,                 1.2063,                 0.8436,                0.83123,                0.84963,                 0.4405,                 1.9165,                0.92683,                 1.1545,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.8382,                0.94424,                 1.1947,                0.84735,                0.82336,                0.85077,                0.43498,                 1.9157,                0.92374,                 1.1556,               0.005248,               0.005248,               0.005248
                     99,                 1.8431,                0.94818,                 1.2002,                0.86164,                0.80387,                0.85305,                0.44094,                 1.9317,                0.92602,                  1.157,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.8388,                0.94326,                 1.1922,                0.81476,                0.81999,                0.83683,                0.43812,                  1.938,                0.91281,                 1.1579,               0.005149,               0.005149,               0.005149
                    101,                 1.8336,                0.94022,                 1.1908,                0.82378,                0.80636,                0.83583,                 0.4362,                 1.9462,                0.91797,                  1.158,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.8367,                0.94227,                 1.1965,                0.83388,                0.81268,                0.83915,                0.43826,                 1.9323,                0.93127,                 1.1552,                0.00505,                0.00505,                0.00505
                    103,                 1.8388,                0.94071,                 1.2002,                0.83174,                0.82006,                0.84001,                0.43782,                 1.9437,                0.92213,                 1.1546,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.8302,                0.94132,                  1.191,                0.82016,                0.80963,                0.83542,                0.43808,                 1.9287,                0.92489,                 1.1507,               0.004951,               0.004951,               0.004951
                    105,                 1.8379,                0.93964,                 1.1957,                0.82086,                0.81204,                0.83546,                0.43903,                 1.9482,                 0.9337,                 1.1582,              0.0049015,              0.0049015,              0.0049015
                    106,                   1.83,                0.94259,                 1.1959,                0.81994,                0.81411,                0.83512,                0.43825,                 1.9158,                0.93038,                 1.1538,               0.004852,               0.004852,               0.004852
                    107,                 1.8281,                 0.9363,                 1.1974,                0.83531,                0.81568,                0.84569,                0.43839,                  1.924,                0.92654,                  1.151,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.8316,                0.93645,                 1.1933,                0.81046,                0.83012,                0.84729,                0.44139,                 1.9145,                0.91927,                 1.1495,               0.004753,               0.004753,               0.004753
