                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                 1.1872,                0.58776,                 1.1397,                0.90007,                0.82621,                0.86839,                0.47318,                 1.2899,                0.61932,                 1.1108,               0.003565,               0.003565,               0.003565
                    133,                 1.1835,                0.58445,                 1.1327,                0.90072,                0.82557,                0.86495,                0.47043,                  1.297,                0.62173,                 1.1128,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1867,                0.58454,                 1.1323,                0.89711,                0.82727,                0.86649,                0.47062,                 1.2985,                0.62234,                 1.1126,               0.003466,               0.003466,               0.003466
                    135,                 1.1762,                0.58221,                 1.1317,                0.89569,                0.83246,                0.86772,                0.47206,                 1.2973,                0.62137,                 1.1117,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1827,                0.58852,                 1.1311,                 0.8971,                0.83421,                0.86849,                0.47205,                 1.2969,                0.62237,                 1.1113,               0.003367,               0.003367,               0.003367
                    137,                  1.182,                0.58556,                 1.1266,                0.89881,                0.82501,                0.86707,                0.47253,                 1.2913,                0.62018,                 1.1101,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1867,                0.59185,                 1.1369,                0.90062,                0.82771,                0.86967,                0.47445,                 1.2909,                0.62018,                 1.1094,               0.003268,               0.003268,               0.003268
                    139,                  1.185,                0.58189,                 1.1356,                0.89357,                0.83099,                0.87075,                 0.4756,                 1.2893,                0.61885,                 1.1088,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1779,                0.58343,                 1.1318,                0.89788,                0.82835,                0.87025,                0.47482,                 1.2872,                0.61743,                 1.1082,               0.003169,               0.003169,               0.003169
                    141,                 1.1856,                0.58335,                 1.1344,                0.90103,                0.82448,                 0.8715,                0.47545,                 1.2859,                0.61596,                  1.108,              0.0031195,              0.0031195,              0.0031195
                    142,                  1.169,                 0.5773,                 1.1259,                0.90149,                 0.8298,                0.87254,                0.47546,                 1.2871,                0.61612,                 1.1085,                0.00307,                0.00307,                0.00307
                    143,                 1.1758,                0.57863,                 1.1322,                0.89847,                0.83016,                0.86992,                0.47453,                  1.286,                 0.6162,                 1.1079,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1741,                0.58475,                 1.1302,                0.89697,                0.83202,                0.87056,                0.47399,                 1.2869,                0.61617,                 1.1076,               0.002971,               0.002971,               0.002971
                    145,                 1.1734,                0.57698,                 1.1266,                0.89935,                0.83083,                0.87073,                0.47373,                 1.2886,                0.61613,                 1.1076,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1682,                0.57544,                 1.1262,                0.90018,                0.83026,                0.87114,                0.47416,                 1.2864,                0.61643,                 1.1067,               0.002872,               0.002872,               0.002872
                    147,                 1.1711,                0.57402,                 1.1306,                 0.8944,                0.83419,                0.87289,                0.47456,                 1.2847,                0.61544,                 1.1063,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.1747,                0.57523,                  1.132,                0.89437,                0.83317,                0.87255,                0.47375,                 1.2853,                0.61654,                 1.1064,               0.002773,               0.002773,               0.002773
                    149,                 1.1677,                0.58178,                 1.1304,                0.89752,                0.83647,                 0.8738,                0.47398,                 1.2866,                0.61801,                 1.1063,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1611,                0.57241,                 1.1171,                0.89454,                0.82892,                0.87176,                 0.4742,                 1.2864,                 0.6171,                 1.1062,               0.002674,               0.002674,               0.002674
                    151,                  1.157,                0.57016,                 1.1224,                0.89298,                0.82971,                0.87061,                0.47414,                 1.2873,                 0.6175,                  1.106,              0.0026245,              0.0026245,              0.0026245
