                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                 1.3004,                0.58384,                0.95708,                0.82427,                0.71708,                0.76898,                0.37686,                 1.6111,                0.65342,                0.91008,               0.003862,               0.003862,               0.003862
                    127,                 1.2941,                0.58099,                0.95672,                0.83475,                0.72348,                0.77711,                0.38891,                 1.5781,                0.64724,                0.90673,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.2851,                0.57994,                0.95443,                0.82136,                0.72397,                0.77602,                0.38135,                 1.6144,                0.66008,                0.90871,               0.003763,               0.003763,               0.003763
                    129,                 1.2951,                0.58372,                0.95767,                 0.8387,                0.70276,                0.77382,                0.37714,                 1.6028,                0.65621,                 0.9083,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2974,                0.58567,                0.96295,                0.81883,                0.69764,                0.75823,                0.35302,                 1.7104,                0.66857,                 0.9179,               0.003664,               0.003664,               0.003664
                    131,                 1.2886,                0.58601,                0.95641,                0.83427,                0.70963,                0.77458,                0.38174,                 1.5905,                0.64997,                0.91002,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.2918,                0.58311,                0.95722,                0.79947,                0.71752,                0.77179,                0.37167,                 1.6214,                0.65384,                0.91224,               0.003565,               0.003565,               0.003565
                    133,                 1.2923,                0.58928,                0.96015,                0.81076,                0.72149,                0.77376,                 0.3762,                 1.6132,                 0.6514,                  0.912,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.2841,                0.58258,                0.95521,                0.80709,                0.71846,                0.76776,                 0.3725,                 1.6287,                0.65184,                0.91169,               0.003466,               0.003466,               0.003466
                    135,                 1.2787,                0.57782,                0.95672,                0.81136,                0.71458,                0.76722,                0.37364,                 1.6174,                0.65136,                0.91048,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.2859,                0.57925,                0.95752,                0.81251,                0.72367,                 0.7705,                0.37898,                 1.6177,                0.65218,                0.90969,               0.003367,               0.003367,               0.003367
                    137,                 1.2828,                0.58014,                 0.9567,                0.80465,                 0.7189,                0.77203,                0.38657,                   1.56,                  0.644,                0.90426,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.2839,                0.57754,                0.95617,                0.80671,                0.71884,                0.76416,                0.37509,                 1.5862,                0.64539,                0.90634,               0.003268,               0.003268,               0.003268
                    139,                 1.2863,                0.58309,                0.95783,                0.80649,                0.71309,                 0.7625,                0.37649,                 1.5812,                0.64375,                0.90657,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.2811,                0.57576,                0.95476,                0.83054,                0.71513,                0.76989,                0.38891,                 1.5472,                0.63529,                0.90451,               0.003169,               0.003169,               0.003169
                    141,                 1.2765,                0.57517,                 0.9506,                0.81891,                0.72277,                0.77181,                0.38862,                 1.5351,                 0.6338,                 0.9029,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.2775,                0.57629,                0.95394,                0.81976,                0.71204,                0.76583,                0.38307,                 1.5515,                0.63763,                0.90439,                0.00307,                0.00307,                0.00307
                    143,                 1.2747,                0.57914,                0.95362,                 0.8346,                0.71216,                0.77214,                0.38019,                 1.5762,                0.64377,                0.90566,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.2627,                 0.5718,                0.95526,                0.82939,                0.72211,                0.78039,                0.38974,                 1.5502,                0.63557,                0.90333,               0.002971,               0.002971,               0.002971
                    145,                 1.2731,                0.57588,                0.95268,                0.80722,                 0.7305,                0.77705,                0.38271,                  1.582,                0.63908,                0.90595,              0.0029215,              0.0029215,              0.0029215
                    146,                  1.281,                0.57736,                0.95566,                0.81013,                0.72853,                  0.776,                0.38406,                   1.56,                 0.6373,                0.90473,               0.002872,               0.002872,               0.002872
                    147,                 1.2727,                0.57566,                0.95123,                 0.8095,                0.72388,                0.77566,                0.38312,                 1.5931,                0.64418,                0.90741,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.2743,                0.57478,                   0.95,                0.80716,                0.72424,                0.77651,                 0.3814,                 1.5965,                0.64325,                0.90665,               0.002773,               0.002773,               0.002773
                    149,                 1.2545,                0.56554,                0.94889,                0.81198,                0.72683,                0.77395,                0.39033,                 1.5474,                0.63629,                0.90281,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.2571,                0.56918,                0.94695,                0.81703,                0.71885,                0.77131,                0.37856,                 1.5826,                0.63775,                0.90593,               0.002674,               0.002674,               0.002674
                    151,                 1.2543,                0.56696,                0.95107,                0.80859,                0.72242,                0.77002,                0.38105,                 1.5847,                 0.6404,                0.90521,              0.0026245,              0.0026245,              0.0026245
                    152,                  1.261,                0.57111,                0.94957,                0.81685,                0.72942,                0.78187,                0.38294,                 1.5927,                0.63838,                0.90575,               0.002575,               0.002575,               0.002575
