                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 1.8284,                0.93147,                 1.1964,                0.88101,                 0.8216,                0.87104,                0.45437,                 1.9871,                0.94918,                 1.1687,              0.0045931,              0.0045931,              0.0045931
                     74,                 1.8227,                 0.9332,                 1.1967,                0.86934,                0.81048,                0.85892,                0.45273,                 1.9548,                0.94374,                 1.1627,              0.0045169,              0.0045169,              0.0045169
                     75,                 1.8298,                0.94412,                 1.2023,                0.86401,                0.78707,                0.84969,                0.44083,                 1.9775,                0.96112,                 1.1713,              0.0044408,              0.0044408,              0.0044408
                     76,                 1.8196,                0.93146,                 1.1927,                0.84587,                0.80556,                0.85578,                0.45409,                 1.9458,                0.93659,                  1.158,              0.0043646,              0.0043646,              0.0043646
                     77,                 1.8186,                 0.9406,                 1.1955,                0.87231,                0.80349,                  0.857,                0.44854,                 1.9643,                0.94089,                 1.1634,              0.0042885,              0.0042885,              0.0042885
                     78,                 1.8115,                0.93152,                 1.1863,                 0.8655,                0.80634,                 0.8582,                0.45276,                 1.9541,                0.94766,                 1.1542,              0.0042123,              0.0042123,              0.0042123
                     79,                 1.8106,                0.92505,                 1.1916,                0.86481,                0.81037,                0.85995,                 0.4531,                 1.9858,                0.94873,                 1.1615,              0.0041362,              0.0041362,              0.0041362
                     80,                 1.8095,                 0.9216,                 1.1774,                0.83897,                0.81195,                0.84585,                0.44904,                 1.9558,                0.93787,                 1.1556,                0.00406,                0.00406,                0.00406
                     81,                 1.8076,                0.92357,                 1.1941,                0.86388,                0.80837,                0.85949,                0.45337,                 1.9647,                0.93772,                  1.155,              0.0039838,              0.0039838,              0.0039838
                     82,                  1.802,                 0.9114,                 1.1872,                0.84579,                0.80674,                0.85454,                0.44694,                 1.9762,                0.93458,                 1.1559,              0.0039077,              0.0039077,              0.0039077
                     83,                 1.8173,                0.94178,                 1.1891,                0.86077,                 0.8076,                0.85162,                 0.4555,                 1.9309,                0.92487,                 1.1476,              0.0038315,              0.0038315,              0.0038315
                     84,                 1.7978,                0.92376,                 1.1861,                0.85889,                 0.8033,                0.86255,                0.45653,                 1.9244,                0.91952,                 1.1486,              0.0037554,              0.0037554,              0.0037554
                     85,                 1.7921,                0.91501,                 1.1772,                0.85475,                 0.7962,                0.85272,                0.45284,                 1.9198,                0.94275,                 1.1476,              0.0036792,              0.0036792,              0.0036792
